"2407","西潟13班　消雪組合","〒955-0014","新潟県三条市西潟","31-8","菅家秀典様宅　前","2021-01-12 08:31:03","2021-01-12 08:31:03"
"2409","石上　荒井邸","〒955-0084","新潟県三条市石上","2丁目15-3-1","","2021-01-12 16:16:57","2021-01-12 16:16:57"
"2417","美容室フェアリー","〒955-0084","新潟県三条市石上","3丁目17-37","","2021-01-13 17:35:10","2021-01-13 17:35:10"
"2422","美容室トリックオアトリート","〒959-0113","新潟県燕市笈ケ島","856-7","","2021-01-15 17:21:49","2021-01-15 17:21:49"
"2442","加茂市　片岡邸","〒959-1353","新潟県加茂市五番町","3-20","","2021-01-20 18:54:12","2021-01-20 18:54:12"
"2457","鈴木孝男邸","〒950-0985","新潟県新潟市中央区和合町","3丁目3-1","","2021-01-25 17:52:55","2021-01-25 17:52:55"
"2468","旧シザーワークス","〒959-1232","新潟県燕市井土巻","4-209","","2021-01-28 08:45:19","2021-01-28 08:45:19"
"2479","韓国居酒屋(Flame Red)","〒950-0902","新潟県新潟市中央区南万代町","12-4","","2021-02-02 07:49:13","2021-02-02 07:49:13"
"2484","(株)タケダ　TAKEDA DESIGN PROJECT事業部","〒959-1286","新潟県燕市小関字江東","1551-1","","2021-02-03 09:16:21","2021-02-03 09:16:21"
"2487","EYELA所沢店","〒359-1123","埼玉県所沢市日吉町","9-23","3階B区画","2021-02-04 08:45:25","2021-02-04 08:45:25"
"2491","直江町","〒955-0832","新潟県三条市直江町","2-5-72","","2021-02-05 08:24:18","2021-02-05 08:24:18"
"2492","西大崎中古住宅","〒955-0033","新潟県三条市西大崎","1-12-12-5","","2021-02-05 08:25:21","2021-02-05 08:25:21"
"2505","くるくるリサイクル","〒950-0913","新潟県新潟市中央区鐙","3-4-37","","2021-02-09 10:12:19","2021-02-09 10:12:19"
"2506","松ノ木町中古住宅","〒955-0031","新潟県三条市松ノ木町","8-53","","2021-02-09 17:06:17","2021-02-09 17:06:17"
"2519","居酒屋地朗介","〒959-1141","新潟県三条市今井","125-1","","2021-02-15 07:39:46","2021-02-15 07:39:46"
"2521","寿司 割烹 酉乃井","〒955-0066","新潟県三条市居島","2-29","","2021-02-15 14:48:14","2021-02-15 14:48:14"
"2524","加茂市　高橋邸","〒959-1311","新潟県加茂市加茂新田","3901","","2021-02-15 15:13:20","2021-02-15 15:13:20"
"2536","長谷川邸","","","","","2021-02-19 07:47:58","2021-02-19 07:47:58"
"2541","オムニ技研(株)","〒940-2128","新潟県長岡市新産東町","48","","2021-02-20 07:37:05","2021-02-20 07:37:05"
"2543","押付　丸山邸","〒959-0425","新潟県新潟市西蒲区押付","801-3","","2021-02-20 07:39:33","2021-02-20 07:39:33"
"2554","ペッピーキッズクラブイオンモール新発田教室","〒957-0061","新潟県新発田市住吉町","5丁目11-5","イオンモール新発田2階","2021-02-24 09:06:43","2021-02-24 09:06:43"
"2555","大衆食堂　正広","〒955-0084","新潟県三条市石上","2丁目13-38","","2021-02-24 10:00:13","2021-02-24 10:00:13"
"2575","Bar Voice","〒950-0087","新潟市中央区東大通","1丁目6番2号","宝ビル2階","2021-02-27 17:16:59","2021-02-27 17:16:59"
"2587","ファラオ","〒959-1232","新潟県燕市井土巻","2丁目188-5","","2021-03-02 08:37:13","2021-03-02 08:37:13"
"2596","燕水道町住宅","〒959-1262","新潟県燕市水道町","4-14-12","","2021-03-04 16:07:33","2021-03-04 16:07:33"
"2600","アピタ新潟亀田店","〒950-0157","新潟県新潟市中央区鵜ノ子","4丁目466","アピタ新潟亀田店2F","2021-03-05 09:51:00","2021-03-05 09:51:00"
"2603","ヘアステージサーブ","〒959-0221","新潟県燕市吉田西太田","787-57","","2021-03-05 09:59:25","2021-03-05 09:59:25"
"2605","中央区大畑町　三浦邸","〒951-8104","新潟県新潟市中央区西大畑町","601-10","","2021-03-05 10:45:45","2021-03-05 10:45:45"
"2606","アレーゼ新潟","〒950-0943","新潟県新潟市中央区女池神明","2丁目8-6","","2021-03-05 13:57:34","2021-03-05 13:57:34"
"2607","燕市杉名　八島邸","〒959-1273","新潟県燕市杉名","851","","2021-03-05 14:49:08","2021-03-05 14:49:08"
"2614","見附市本所　中古住宅","〒954-0051","新潟県見附市本所","2丁目7-24","","2021-03-07 09:02:41","2021-03-07 09:02:41"
"2615","三条市南四日町　中古住宅","〒955-0852","新潟県三条市南四日町","2丁目16-12","","2021-03-07 09:24:11","2021-03-07 09:24:11"
"2624","直江町　中古住宅","〒955-0832","新潟県三条市直江町","2-5-72","","2021-03-09 07:42:25","2021-03-09 07:42:25"
"2634","古町ステーキ店","〒951-8063","新潟県新潟市中央区古町通","8番町1506","プラザ8-1　1階","2021-03-10 07:44:31","2021-03-10 07:44:31"
"2642","ワクチン接種コールセンター(明石通ビル2F)","〒950-0082","新潟県新潟市中央区東万代町","2-1","明石通ビル","2021-03-11 13:43:26","2021-03-11 13:43:26"
"2650","燕市小池　達田邸","〒959-1265","新潟県燕市道金","715-5","","2021-03-13 09:28:37","2021-04-06 07:52:24"
"2651","燕市南　小林邸","〒959-1234","新潟県燕市南","","","2021-03-13 10:42:28","2021-03-13 10:42:28"
"2670","けやき通り　LA CUCINA LIBERA","〒950-0916","新潟県新潟市中央区米山","2丁目2-5","","2021-03-19 07:39:43","2021-03-19 07:39:43"
"2682","MR.&MRS.CAFE","〒950-0088","新潟県新潟市中央区万代","1丁目3-1","シネモールビル2F","2021-03-23 08:10:32","2021-03-23 08:10:32"
"2685","三条市三竹　高橋邸","〒955-0041","新潟県三条市三竹","","","2021-03-24 10:09:33","2021-03-24 10:09:33"
"2689","とりこう本成寺本店","〒955-0845","新潟県三条市西本成寺","2丁目4-14","NKタウンノースB","2021-03-25 07:40:18","2021-03-25 07:40:18"
"2700","THE Muse","〒950-0087","新潟県新潟市中央区東大通","1丁目7-1","第一ビル2F","2021-03-26 07:50:16","2021-03-26 07:50:16"
"2706","MID RAIN CAFE","〒959-0323","新潟県西蒲原郡弥彦村弥彦","2267","","2021-03-27 10:01:30","2021-03-27 10:01:30"
"2725","イデアル古町倉庫","〒951-8065","新潟県新潟市中央区東堀通","8番町1412番地","本間ビル1階","2021-03-30 11:51:23","2021-03-30 11:51:23"
"2731","Enju","〒951-8063","新潟県新潟市中央区古町","8番町1500","プラザ8-Ⅱ　10F","2021-04-01 19:12:05","2021-04-01 19:12:05"
"2735","日の出製麺","〒955-0046","新潟県三条市興野","3丁目20-1","","2021-04-02 09:38:37","2021-04-02 09:38:37"
"2736","曲淵　五十嵐邸","〒955-0000","新潟県三条市曲淵","2-13-11-5","","2021-04-02 15:38:40","2021-04-02 15:38:40"
"2750","当たり家","〒955-0046","新潟県三条市興野","2丁目16-181-2","","2021-04-05 07:49:36","2021-04-05 07:49:36"
"2752","J-Free","〒955-0091","新潟県三条市上須頃","72","","2021-04-05 07:54:49","2021-04-05 07:54:49"
"2753","(株)やまとメディカル","〒950-0921","新潟県新潟市中央区京王","1丁目16番6号","(株)やまとメディカル","2021-04-05 07:58:02","2021-04-05 07:58:02"
"2760","ディアマン","〒955-0071","新潟県三条市本町","2丁目5-1","","2021-04-06 07:41:13","2021-04-06 07:41:13"
"2763","(株)B★CRAFT","〒950-0951","新潟県新潟市中央区鳥屋野","358-47","","2021-04-06 07:47:22","2021-04-06 07:47:22"
"2772","旧荒町食堂","〒955-0083","新潟県三条市荒町","2-23-19","","2021-04-07 07:52:02","2021-04-07 07:52:02"
"2807","見附市　佐藤邸","〒954-0082","新潟県見附市柳橋","1003-9","","2021-04-15 07:40:03","2021-04-15 07:40:03"
"2809","(株)アクセルコーポレーション","〒940-2128","新潟県長岡市新産東町","50番地","","2021-04-15 07:47:32","2021-04-15 07:47:32"
"2811","時田　聡","〒950-1217","新潟県新潟市南区白根","1274","","2021-04-15 14:00:10","2021-04-15 14:00:10"
"2812","読売新聞(クリエーションビル)","〒955-0083","新潟県三条市荒町","2-22-2","クリエーションビル","2021-04-15 15:03:24","2021-04-15 15:03:24"
"2816","スナック月","〒959-1384","新潟県加茂市寿町","16-1","","2021-04-16 07:42:32","2021-04-16 07:42:32"
"2820","楽山楽水","〒959-1232","新潟県燕市井土巻","3丁目211","アパヴィラホテル燕三条駅前1F","2021-04-16 08:21:20","2021-04-16 08:21:20"
"2826","吉田新田町　中古住宅","〒959-0247","新潟県燕市吉田新田町","","","2021-04-17 11:37:04","2021-04-17 11:37:04"
"2839","赤塚様　美容室","〒957-0123","新潟県北蒲原郡聖籠町二本松","2127","","2021-04-20 14:16:57","2022-01-07 10:07:34"
"2840","葱屋平吉","〒950-0901","新潟県新潟市中央区弁天","1-1-26","オセオ弁天ビル3F","2021-04-20 15:21:44","2021-04-20 15:21:44"
"2852","川上　綾介","〒955-0022","新潟県三条市上保内","2828-5","","2021-04-22 08:54:55","2021-04-22 08:54:55"
"2853","おはぎ専門店飴と餅と果実","〒950-0087","新潟県新潟市中央区東大通","2-2-9","トーカン万代第二ビューハイツ　1F","2021-04-22 11:33:40","2021-04-22 11:33:40"
"2854","アイビーハウス","〒950-2045","新潟県新潟市西区五十嵐東","3丁目1-18","アイビーハウス","2021-04-23 07:40:03","2021-04-23 07:40:03"
"2859","マクレーン・ニール邸","〒951-8131","新潟県新潟市中央区白山浦","2丁目171番11号","","2021-04-23 08:22:50","2021-04-23 08:22:50"
"2872","(株)酒麺亭潤三条店試作室","〒955-0046","新潟県三条市興野","1丁目115-4","","2021-04-26 10:45:45","2021-04-26 10:45:45"
"2880","北入蔵　鈴木邸","","新潟県三条市北入蔵","2-4-46-5","","2021-04-27 09:00:19","2021-04-27 09:00:19"
"2895","親水公園前歯科","〒959-0215","新潟県燕市吉田下中野","3406番地","","2021-05-06 09:21:41","2021-05-06 09:21:41"
"2912","酒と麺　寅家","〒959-1373","新潟県加茂市松坂町","3-2","","2021-05-11 07:57:21","2021-05-11 07:57:21"
"2914","新発田　廣川邸","〒957-0045","新潟県新発田市荒川","1127","","2021-05-11 08:18:13","2021-05-11 08:18:13"
"2915","ラーチャン家(旧ラーメン竹小町)","〒951-8065","新潟県新潟市中央区東堀通","6-1035","","2021-05-11 16:11:44","2021-05-11 16:11:44"
"2919","エヌケーカンパニー　近藤　直樹","〒955-0022","新潟県三条市上保内","乙93番地24","","2021-05-12 16:02:18","2021-05-12 16:02:18"
"2923","木菱　美子","〒955-0864","新潟県三条市曲渕","2丁目8-11-1","","2021-05-13 07:56:21","2021-05-13 07:56:21"
"2925","河渡　伊藤邸","〒950-0024","新潟県新潟市東区河渡","字浜谷中沖143-15","","2021-05-13 14:58:45","2021-05-13 14:58:45"
"2930","ヤーブタイ","〒464-0000","愛知県名古屋市","","","2021-05-14 14:08:27","2021-05-14 14:08:27"
"2931","寿ビル","〒955-0071","新潟県三条市本町","2丁目6-9","寿ビル","2021-05-14 19:49:33","2021-05-14 19:49:33"
"2933","日本海ばん屋　別邸","〒955-0066","新潟県三条市居島","2-39","","2021-05-14 19:52:56","2021-05-14 19:52:56"
"2943","ココデカラー五泉店","〒959-1811","新潟県五泉市三本木早出","3026","キューピット三本木店","2021-05-17 07:44:09","2021-05-17 07:44:09"
"2945","ワタキューセイモア(株)","〒950-0141","新潟県新潟市江南区亀田工業団地","1-1-13","","2021-05-17 19:44:18","2021-05-17 19:44:18"
"2953","レモホル酒場新潟店","〒950-0087","新潟県新潟市中央区東大通","1-6-3","","2021-05-18 08:21:28","2021-05-18 08:21:28"
"2954","新時代　新潟駅前店","〒950-0087","新潟県新潟市中央区東大通","1丁目1-10","来々軒ビル　1階","2021-05-18 08:59:12","2021-05-18 08:59:12"
"2967","焼肉や　善山","〒951-8063","新潟県新潟市中央区古町通","7-934-5","","2021-05-20 18:56:12","2021-05-20 18:56:12"
"2974","江南区　古寺様邸","〒950-1146","新潟県新潟市江南区太右エ門新田","41-1","","2021-05-22 08:51:17","2021-05-22 08:51:17"
"2978","アイン薬局燕店","〒959-0202","新潟県燕市佐渡","185-1","","2021-05-24 14:18:07","2021-05-24 14:18:07"
"2994","Gemmeo MyM","〒950-0983","新潟県新潟市中央区神道寺","2丁目2-24","","2021-05-27 07:55:35","2021-05-27 07:55:35"
"3011","四季の宿みのや","〒959-0323","新潟県西蒲原郡弥彦村弥彦","2927-7","","2021-05-31 13:48:22","2021-05-31 13:48:22"
"3020","全研ビルサービス","〒955-0845","新潟県三条市西本成寺","2-29-9","","2021-06-01 07:54:32","2021-06-01 07:54:32"
"3026","ひろちゃん接骨院","〒950-2013","新潟県新潟市西区小針が丘","2-54","1F","2021-06-03 17:44:06","2021-06-03 17:44:06"
"3032","弁天プラザビル","〒950-0901","新潟県新潟市中央区弁天","1丁目2番4号","弁天プラザビル1階","2021-06-04 17:24:53","2021-06-04 17:24:53"
"3044","一の貴","〒959-1232","新潟県燕市井土巻","2丁目352","県央ヒルズ","2021-06-07 16:54:07","2021-06-07 16:54:07"
"3045","(株)喜久和","〒955-0002","新潟県三条市柳川新田","903-6","","2021-06-07 16:58:23","2021-06-07 16:58:23"
"3051","大関様(中華蕎麦　何卒)","〒953-0041","新潟県新潟市西蒲区巻甲","4158-2","カラオケマイム敷地内","2021-06-09 16:18:34","2021-06-09 16:18:34"
"3059","土田　浩之","〒955-0845","新潟県三条市西本成寺","1丁目30-4","","2021-06-10 18:13:38","2021-06-10 18:13:38"
"3064","高野　正臣","〒955-0024","新潟県三条市柳沢","9-14","","2021-06-11 10:00:14","2021-06-11 10:00:14"
"3065","五十嵐　久治","〒955-0033","新潟県三条市西大崎","1-8-15-3","","2021-06-11 10:03:52","2021-06-11 10:03:52"
"3066","渡辺様店舗","〒950-2121","新潟県新潟市西区槇尾","","","2021-06-11 16:47:40","2021-06-11 16:47:40"
"3079","土田　政一","〒955-0166","新潟県三条市上大浦","1006","","2021-06-15 10:08:41","2021-06-15 10:08:41"
"3084","美容室プルメリア","〒940-2108","新潟県長岡市千秋","1-253-6","","2021-06-18 14:34:17","2021-06-18 14:34:17"
"3085","燕市住宅","〒959-0202","新潟県燕市佐渡","","チャレンジャー近く","2021-06-18 16:57:00","2021-06-18 16:57:00"
"3095","新発田チーズ工場","〒959-2464","新潟県新発田市金塚","371","","2021-06-19 09:24:12","2021-06-19 09:24:12"
"3096","アサヒコモンズ施設","〒955-0057","新潟県三条市新光町","12-52","","2021-06-19 11:03:55","2021-06-19 11:03:55"
"3104","hair art Fata","〒950-1213","新潟県新潟市南区能登","字簔口745-3","","2021-06-20 09:39:26","2021-06-20 09:39:26"
"3106","東区大山　長谷川邸","〒950-0067","新潟県新潟市東区大山","2丁目11-24","","2021-06-21 07:47:27","2021-06-21 07:47:27"
"3108","江南区早通　川谷邸","〒950-0168","新潟県新潟市江南区早通","4丁目1-41","","2021-06-21 15:14:03","2021-06-21 15:14:03"
"3109","ミスタードーナツ東堀ショップ","〒951-8065","新潟県新潟市中央区東堀通","6番町1039","","2021-06-21 17:56:08","2021-06-21 17:56:08"
"3114","内野町放課後デイサービスセンター","〒950-2112","新潟県新潟市西区内野町","1077","","2021-06-21 18:52:45","2021-06-21 18:52:45"
"3122","プラスフィット","〒950-0893","新潟県新潟市東区はなみずき","2丁目9-17","","2021-06-24 07:40:56","2021-06-24 07:40:56"
"3124","(株)エヌエムアイ","〒940-2105","新潟県長岡市緑町","1丁目38-283","","2021-06-24 15:56:33","2021-06-24 15:56:33"
"3125","(株)高儀エクステリア事業部","〒955-0814","新潟県三条市金子新田","2945-29","","2021-06-24 16:18:54","2021-06-24 16:18:54"
"3152","川商マンション","〒955-0047","新潟県三条市東三条","1-5-1","","2021-06-30 07:47:12","2021-06-30 07:47:12"
"3156","ふく鳥","〒955-0046","新潟県三条市興野","2丁目2-58","りとるたうん","2021-07-01 14:34:40","2021-07-01 14:34:40"
"3161","山本ビル","〒959-1371","新潟県加茂市穀町","1-5","","2021-07-01 17:55:11","2021-07-01 17:55:11"
"3164","(有)村将軍","〒959-1363","新潟県加茂市芝野","11-22","","2021-07-02 08:28:56","2021-07-02 08:28:56"
"3172","アカシア(旧胡蝶)","〒955-0071","新潟県三条市本町","2丁目2-28","","2021-07-05 18:23:17","2021-07-05 18:23:17"
"3178","Villaggio italia","〒950-0943","新潟県新潟市中央区女池神明","2丁目8-6","","2021-07-06 19:30:59","2021-07-06 19:30:59"
"3181","ハイツモンマルトル","〒951-8162","新潟県新潟市中央区関屋本村町","1丁目69","ハイツモンマルトル","2021-07-07 07:48:23","2021-07-07 07:48:23"
"3183","曲渕　五十嵐邸","〒955-0864","新潟県三条市曲渕","2-13-11-5","","2021-07-07 07:50:41","2021-07-07 07:50:41"
"3189","片口　五十嵐邸","〒955-0807","新潟県三条市片口","339-2","","2021-07-07 08:10:23","2021-07-07 08:10:23"
"3191","青山　朝妻邸","〒950-2002","新潟県新潟市西区青山","6丁目1436番1257","","2021-07-07 10:53:16","2021-07-07 10:53:16"
"3192","大手薬品燕チャレンジャー店","〒959-0202","新潟県燕市佐渡","5141","","2021-07-08 18:51:36","2021-07-08 18:51:36"
"3228","新大前古着屋","〒950-2111","新潟県新潟市西区大学南","2-7-53","2F","2021-07-15 07:35:30","2021-07-15 07:35:30"
"3230","サントス珈琲店","〒959-0214","新潟県燕市吉田法花堂","911-17","","2021-07-15 07:39:22","2021-07-15 07:39:22"
"3232","わらん吉田店","〒959-0263","新潟県燕市吉田","3493-1","","2021-07-15 07:42:21","2021-07-15 07:42:21"
"3251","虎太郎","〒955-0083","新潟県三条市荒町","2-391-1","","2021-07-20 10:09:48","2021-07-20 10:09:48"
"3263","フトン巻きのジロー新潟亀貝店","〒950-2033","新潟県新潟市西区亀貝前田","1369","","2021-07-26 14:44:24","2021-07-26 14:44:24"
"3265","椿　正吉","〒955-0021","新潟県三条市下保内","1039-25","","2021-07-26 17:47:09","2021-07-26 17:47:09"
"3266","薄田　秀夫","〒955-0051","新潟県三条市鶴田","1-2-8","","2021-07-26 17:50:36","2021-07-26 17:50:36"
"3267","ファッションセンターしまむら　燕店","〒959-1296","新潟県燕市東太田","6968","","2021-07-26 18:16:52","2021-07-26 18:16:52"
"3268","羽生　晃也","〒955-0084","新潟県三条市石上","3丁目33-18","","2021-07-26 18:49:32","2021-07-26 18:49:32"
"3278","アスティ","〒955-0862","新潟県三条市南新保","7-24","","2021-07-28 07:42:13","2021-07-28 07:42:13"
"3279","加茂市　小柳邸","〒959-1361","新潟県加茂市下条","丙65-5","","2021-07-28 08:26:53","2021-07-28 08:26:53"
"3280","小須戸デイサービス","〒956-0121","新潟県新潟市秋葉区横川浜","546-5","","2021-07-28 14:41:57","2021-07-28 14:41:57"
"3284","LAND'S HAIR","〒950-0911","新潟県新潟市中央区笹口","1丁目10-21","まるよし第18ビル　2F","2021-07-29 17:49:07","2021-07-29 17:49:07"
"3291","(株)アテンド","〒940-0086","新潟県長岡市西千手","1-1-1","アテンドビル","2021-07-29 18:02:02","2021-07-29 18:02:02"
"3307","(株)ビークラフト　仮事務所","〒950-1132","新潟県新潟市中央区丸潟新田","568-3","","2021-08-03 08:14:50","2021-08-03 08:14:50"
"3319","(株)外山製作所","〒959-1106","新潟県三条市吉野屋","1403","","2021-08-05 07:46:15","2021-08-05 07:46:15"
"3321","水島町　大場邸","〒950-0904","新潟県新潟市中央区水島町","7番30号","","2021-08-05 08:33:34","2021-08-05 08:33:34"
"3328","シフォンケーキ店2539","〒950-2112","新潟県新潟市西区内野町","552","","2021-08-06 13:45:49","2021-08-06 13:45:49"
"3346","古町通6番町マンション","〒951-8063","新潟県新潟市中央区古町通","6番町","","2021-08-18 11:12:48","2021-08-18 11:12:48"
"3347","味濱家跡","〒951-8063","新潟県新潟市中央区古町通","8番町","旧味濱家","2021-08-18 14:44:49","2021-08-18 14:44:49"
"3348","阿賀野市自動車整備工場","〒959-2064","新潟県阿賀野市福田","482","","2021-08-18 15:22:33","2021-08-18 15:22:33"
"3349","桟敷屋","〒953-0041","新潟県新潟市西蒲区巻甲","3143-1","","2021-08-18 16:42:28","2021-08-18 16:42:28"
"3356","阿賀野市　近藤様自動車整備工場","〒959-2064","新潟県阿賀野市福田","482","","2021-08-19 07:44:01","2021-08-19 07:44:01"
"3365","田上　志田様邸","〒959-1513","新潟県南蒲原郡田上町川船河","乙153-37","","2021-08-20 16:18:30","2021-08-20 16:18:30"
"3366","EYELA新越谷店","〒343-0845","埼玉県越谷市南越谷","4-12-8","飯塚ビル1階","2021-08-20 16:24:09","2021-08-20 16:24:09"
"3367","旧韓国居酒屋","〒950-0902","新潟県新潟市中央区南万代町","12-4","旧韓国居酒屋","2021-08-20 16:38:58","2021-08-20 16:38:58"
"3377","山二ツ仮倉庫","〒950-0922","新潟県新潟市中央区山二ツ","3-6-11","","2021-08-25 07:42:35","2021-08-25 07:42:35"
"3388","BUNKER","〒951-8063","新潟県新潟市中央区古町通","8-1508","永喜多ビル3F","2021-08-26 10:22:31","2021-08-26 10:22:31"
"3397","寺尾朝日通戸建","〒950-2051","新潟県新潟市西区寺尾朝日通","1-13","","2021-08-27 07:39:31","2021-08-27 07:39:31"
"3415","PIQNIQ","","","","やすらぎ提","2021-08-30 19:02:20","2021-08-30 19:02:20"
"3416","YASURAGI GARDEN","","","","やすらぎ提","2021-08-30 19:04:07","2021-08-30 19:04:07"
"3418","燕市新町戸建","〒959-1255","新潟県燕市新町","3-9","","2021-08-30 19:06:35","2021-08-30 19:06:35"
"3433","キャンパスプラザ","〒950-2111","新潟県新潟市西区大学南","2-7-53","キャンパスプラザ","2021-09-01 18:48:26","2021-09-01 18:48:26"
"3439","(株)エバーソフト","〒950-0982","新潟県新潟市中央区堀之内南","2丁目18-19","エバーライフビル","2021-09-02 11:39:47","2021-09-02 11:39:47"
"3440","すみれビル","〒951-8062","新潟県新潟市中央区西堀前通","737-1","","2021-09-02 14:39:35","2021-09-02 14:39:35"
"3450","(株)ツバメ教材製作所","〒959-1272","新潟県燕市杉柳","931-16","","2021-09-04 17:17:49","2021-09-04 17:40:40"
"3455","3-STYLE","〒950-1132","新潟県新潟市中央区丸潟新田","237-1","","2021-09-07 07:34:54","2021-09-07 07:34:54"
"3457","味処・酒処とらや","〒950-2041","新潟県新潟市西区坂井東","6丁目12-34","","2021-09-07 07:38:29","2021-09-07 07:38:29"
"3464","共創未来柳町薬局","〒959-1386","新潟県加茂市柳町","2丁目5-8","","2021-09-07 18:51:11","2021-09-07 18:51:11"
"3480","Ajiの極み","〒950-0087","新潟県新潟市中央区東大通","1丁目7-1","第一ビル　1F","2021-09-13 07:37:36","2021-09-13 07:37:36"
"3491","西蒲区押付戸建","〒959-0425","新潟県新潟市西蒲区押付","264-5","","2021-09-14 08:13:16","2022-11-11 07:38:57"
"3502","レビストーンヘアー","〒950-3112","新潟県新潟市北区太夫浜","1798-3","","2021-09-16 08:15:53","2021-09-16 08:15:53"
"3503","齋藤渚様邸","〒950-0024","新潟県新潟市東区河渡","2丁目丙544-28地内","","2021-09-16 09:56:53","2021-09-16 09:56:53"
"3504","トランスジム見附店","〒954-0112","新潟県見附市上新田町","725-1","プラント5内","2021-09-16 11:12:37","2021-09-16 11:12:37"
"3505","モスバーガー新潟大学前店","〒950-2045","新潟県新潟市西区五十嵐東","1丁目1-10","","2021-09-16 13:23:33","2021-09-16 13:23:33"
"3506","生野様邸","〒950-1471","新潟市南区和泉","","","2021-09-16 16:54:25","2021-09-16 16:54:25"
"3531","高橋雄太様邸","〒950-0948","新潟県新潟市中央区女池南","3丁目1981番2","","2021-09-25 16:24:36","2021-09-25 16:24:36"
"3563","万代メンズエステ","〒950-0088","新潟県新潟市中央区万代","1丁目3-12","2F","2021-10-01 07:51:04","2021-10-01 07:51:04"
"3583","田野様邸","〒959-1234","新潟県燕市南","6-6-20","","2021-10-04 19:59:21","2021-10-04 19:59:21"
"3585","麺酒場うめもと","〒955-0071","新潟県三条市本町","2丁目7-28","","2021-10-04 20:01:44","2021-10-04 20:01:44"
"3588","脱毛サロンパールプラス","〒956-0000","新潟県新潟市秋葉区","","","2021-10-05 09:51:54","2021-10-05 09:51:54"
"3589","栗林　達田様邸","〒955-0085","新潟県三条市栗林","1076-7","","2021-10-05 10:31:13","2021-10-05 10:31:13"
"3601","太夫浜美容室","〒950-3112","新潟県新潟市北区太夫浜","1798-3","","2021-10-07 07:40:36","2021-10-07 07:40:36"
"3603","松浜美容室","〒950-3112","新潟県新潟市北区太夫浜","1798-3","","2021-10-07 07:50:09","2021-10-07 07:50:09"
"3616","万人家燕店","〒959-1263","新潟県燕市大曲","字曽根444","","2021-10-09 17:06:26","2021-10-09 17:06:26"
"3620","ホーユウパレス新潟亀田","〒950-0151","新潟県新潟市江南区亀田四ツ興野","3丁目","","2021-10-09 18:08:45","2021-10-09 18:08:45"
"3638","河渡新町　臼木様邸","〒950-0033","新潟県新潟市東区河渡新町","1丁目5-30","","2021-10-14 08:41:25","2021-10-14 08:41:25"
"3666","燕市東太田　鈴木邸","〒959-1289","新潟県燕市東太田","3402","","2021-10-20 19:31:42","2021-10-20 19:31:42"
"3715","エコー金属(株)第3物流センター","〒959-1211","新潟県燕市小中川","1782番地","","2021-11-01 15:02:21","2021-11-01 15:02:21"
"3723","サニーアームス","〒950-0908","新潟県新潟市中央区幸西","3丁目2-32","サニーアームス","2021-11-03 09:19:59","2021-11-03 09:19:59"
"3725","餡菓子　萬代庵2号店","〒950-0088","新潟県新潟市中央区万代","1丁目6-1","万代シティバスセンター2階","2021-11-03 14:53:19","2021-11-03 14:53:19"
"3733","新和　中村邸","〒950-0972","新潟県新潟市中央区新和","4-4-8","","2021-11-06 07:46:08","2021-11-06 07:46:08"
"3744","ガッレソ内メンズエステ","〒950-0086","新潟県新潟市中央区花園","1丁目2-2","コープシティ花園GARESSO","2021-11-09 18:48:57","2021-11-09 18:48:57"
"3753","(株)ビークラフト","〒950-0991","新潟県新潟市中央区下所島","2丁目6番8号","","2021-11-11 15:57:23","2021-11-11 15:57:23"
"3756","アーサスヘア","","","","","2021-11-11 16:21:15","2021-11-11 16:21:15"
"3771","ビラプリンス405、406号室","〒951-8114","新潟県新潟市中央区営所通","2番町692-27","","2021-11-15 19:26:57","2021-11-15 19:26:57"
"3778","(株)フチオカ","〒954-0111","新潟県見附市今町","8丁目9-1","","2021-11-17 18:30:17","2021-11-17 18:30:17"
"3785","第一楼CoCoLo長岡店","〒940-0061","新潟県長岡市城内町","1丁目611-1","CoCoLo長岡　食品館","2021-11-18 18:23:29","2021-11-18 18:23:29"
"3804","石や磋","〒950-0087","新潟県新潟市中央区東大通","1丁目6-2","赤坂ビル1F","2021-11-22 18:23:47","2021-11-22 18:23:47"
"3806","南四日町中古住宅","〒955-0852","新潟県三条市南四日町","2丁目15-5","","2021-11-24 08:19:15","2021-11-24 08:19:15"
"3811","小黒雅樹・彩乃様邸","〒950-0916","新潟県新潟市中央区米山","3丁目1-31","パストラルハイム新潟米山弐番館312号室","2021-11-25 10:50:26","2021-11-25 10:50:26"
"3826","小池　博行","〒959-1333","新潟県加茂市八幡","1丁目7-13","","2021-11-29 07:44:09","2021-11-29 07:44:09"
"3828","フトン巻きのジロー新潟関新店","〒951-8141","新潟県新潟市中央区関新","1丁目2-3","","2021-11-29 10:53:35","2021-11-29 10:53:35"
"3832","(株)刷屋","〒950-0985","新潟県新潟市中央区和合町","2-4-9","","2021-11-29 18:52:55","2021-12-18 10:30:22"
"3836","ひろき接骨院","","","","","2021-12-01 07:45:39","2021-12-01 07:45:39"
"3837","三条市東裏館戸建","〒955-0081","新潟県三条市東裏館","1-16-28","","2021-12-01 07:46:54","2021-12-01 07:46:54"
"3850","神明町　高野様","〒955-0063","新潟県三条市神明町","4-31","","2021-12-03 08:48:38","2021-12-03 08:48:38"
"3857","石山邸","〒951-8025","新潟県新潟市中央区赤坂町","2丁目10-28","","2021-12-04 07:42:41","2021-12-04 07:42:41"
